0.315896 ,0.684104 ,0.909504 ,0.090496 ,0.269197 ,0.730803 ,0.624530 ,0.375470 ,0.453268 ,0.546733 ,0.763507 ,0.236493 ,1,24.45
0.978384 ,0.021616 ,0.969186 ,0.030814 ,0.687361 ,0.312639 ,0.977864 ,0.022136 ,0.308161 ,0.691839 ,0.881842 ,0.118158 ,1,19.09
0.987787 ,0.012213 ,0.982155 ,0.017845 ,0.982558 ,0.017442 ,0.994644 ,0.005356 ,0.651063 ,0.348937 ,0.908477 ,0.091523 ,1,13.37
0.489119 ,0.510881 ,0.967672 ,0.032328 ,0.742744 ,0.257256 ,0.822389 ,0.177611 ,0.517183 ,0.482817 ,0.993608 ,0.006392 ,1,17.78
0.588114 ,0.411886 ,0.015088 ,0.984912 ,0.091085 ,0.908915 ,0.000031 ,0.999969 ,0.268031 ,0.731969 ,0.287606 ,0.712394 ,1,33.86
0.380233 ,0.619767 ,0.346059 ,0.653941 ,0.237864 ,0.762137 ,0.136994 ,0.863006 ,0.599368 ,0.400632 ,0.827588 ,0.172413 ,1,35.2
0.309692 ,0.690308 ,0.964073 ,0.035927 ,0.998339 ,0.001661 ,0.999943 ,0.000057 ,0.034156 ,0.965844 ,0.222108 ,0.777892 ,1,16.93
0.283258 ,0.716742 ,0.480200 ,0.519800 ,0.531568 ,0.468432 ,0.291524 ,0.708476 ,0.566109 ,0.433891 ,0.707391 ,0.292609 ,1,9.33
0.627551 ,0.372449 ,0.982466 ,0.017534 ,0.557882 ,0.442118 ,0.397163 ,0.602837 ,0.365975 ,0.634025 ,0.700589 ,0.299411 ,1,14.2
0.993263 ,0.006737 ,0.979306 ,0.020694 ,0.682069 ,0.317931 ,0.974729 ,0.025271 ,0.534779 ,0.465222 ,0.537946 ,0.462054 ,1,14.2
0.033663 ,0.966337 ,0.033022 ,0.966978 ,0.031807 ,0.968193 ,0.224699 ,0.775301 ,0.315915 ,0.684085 ,0.004118 ,0.995882 ,1,21.82
0.403801 ,0.596199 ,0.300051 ,0.699949 ,0.813630 ,0.186370 ,0.935454 ,0.064546 ,0.412525 ,0.587475 ,0.895580 ,0.104421 ,1,22.7
0.963487 ,0.036513 ,0.897806 ,0.102194 ,0.930149 ,0.069851 ,0.973868 ,0.026132 ,0.334054 ,0.665946 ,0.763631 ,0.236369 ,1,27.81
0.813689 ,0.186311 ,0.943833 ,0.056167 ,0.078077 ,0.921923 ,0.885137 ,0.114863 ,0.236171 ,0.763829 ,0.938268 ,0.061732 ,1,20.83
0.249735 ,0.750265 ,0.086047 ,0.913953 ,0.029815 ,0.970185 ,0.200727 ,0.799273 ,0.451191 ,0.548809 ,0.096417 ,0.903583 ,2,12.64
0.496060 ,0.503940 ,0.076868 ,0.923132 ,0.052217 ,0.947783 ,0.407777 ,0.592223 ,0.512211 ,0.487790 ,0.122405 ,0.877595 ,1,22.64
0.255847 ,0.744153 ,0.283764 ,0.716236 ,0.094868 ,0.905132 ,0.006388 ,0.993612 ,0.302965 ,0.697035 ,0.170186 ,0.829814 ,1,31.72
