0.27812,0.72188,0.896015,0.103985,0.417505,0.582495,0.857429,0.142571,0.326542,0.673458,0.874959,0.125041,1,1
0.982287,0.017713,0.987106,0.012894,0.763409,0.236591,0.97234,0.02766,0.453121,0.546879,0.959106,0.040894,1,1
0.994252,0.005748,0.985935,0.014065,0.989591,0.010409,0.99646,0.00354,0.70853,0.29147,0.970347,0.029653,1,1
0.533059,0.466942,0.96838,0.03162,0.284551,0.715449,0.136214,0.863786,0.483238,0.516762,0.999001,0.000999,1,1
0.685053,0.314947,0.004233,0.995767,0.058374,0.941626,0.000017,0.999983,0.290898,0.709102,0.196673,0.803327,1,1
0.388777,0.611223,0.561794,0.438206,0.339867,0.660133,0.152405,0.847595,0.487884,0.512116,0.926123,0.073877,1,1
0.637494,0.362506,0.988954,0.011046,0.999998,0.000002,0.999998,0.000002,0.000687,0.999313,0.148911,0.851089,1,1
0.166787,0.833213,0.439624,0.560376,0.555135,0.444865,0.249638,0.750362,0.500494,0.499506,0.855204,0.144797,1,1
0.653517,0.346483,0.992843,0.007157,0.489708,0.510292,0.357008,0.642993,0.371029,0.628971,0.901159,0.098841,1,1
0.997779,0.002221,0.99053,0.00947,0.841193,0.158807,0.989649,0.010351,0.629815,0.370185,0.883099,0.116901,1,1
0.024208,0.975792,0.022634,0.977366,0.048042,0.951958,0.177171,0.822829,0.279807,0.720193,0.009944,0.990056,1,1
0.439561,0.560439,0.315854,0.684146,0.752521,0.247479,0.804932,0.195068,0.48953,0.51047,0.967111,0.032889,1,1
0.968311,0.031689,0.926654,0.073346,0.912164,0.087836,0.979955,0.020045,0.379553,0.620447,0.857294,0.142706,1,1
0.892097,0.107903,0.955185,0.044815,0.080011,0.919989,0.863308,0.136692,0.190046,0.809954,0.985375,0.014625,1,1
0.563667,0.436333,0.132409,0.867592,0.024754,0.975246,0.266751,0.733249,0.378753,0.621247,0.479632,0.520368,2,1
0.754819,0.245181,0.147625,0.852375,0.165006,0.834994,0.421013,0.578987,0.398419,0.601581,0.239717,0.760283,1,1
0.282791,0.717209,0.196927,0.803073,0.101125,0.898875,0.009961,0.990039,0.207475,0.792525,0.248929,0.751071,1,1
0.246341,0.753659,0.180677,0.819324,0.558955,0.441045,0.534766,0.465234,0.231756,0.768244,0.246242,0.753758,1,1
0.012977,0.987023,0.175067,0.824934,0.032916,0.967084,0.14669,0.85331,0.410155,0.589845,0.082454,0.917546,1,1
0.734315,0.265685,0.295025,0.704975,0.574326,0.425674,0.95109,0.04891,0.487738,0.512262,0.82749,0.17251,1,1
0.815504,0.184496,0.964921,0.035079,0.351773,0.648227,0.90477,0.09523,0.35606,0.64394,0.533748,0.466252,2,1
0.015549,0.984451,0.000731,0.999269,0.015642,0.984358,0.003437,0.996563,0.000469,0.999531,0.000036,0.999964,1,1
0.055905,0.944095,0.07195,0.92805,0.440222,0.559778,0.085655,0.914345,0.282117,0.717883,0.72309,0.27691,1,1
0.000664,0.999336,0.001003,0.998997,0.053867,0.946133,0.034515,0.965485,0.050819,0.949181,0.022621,0.977379,1,1
0.345658,0.654342,0.028503,0.971497,0.321748,0.678253,0.704967,0.295033,0.275356,0.724644,0.078381,0.921619,1,1
0.00132,0.99868,0.011239,0.988761,0.116237,0.883763,0.007138,0.992862,0.264739,0.735261,0.549751,0.450249,1,1
0.039445,0.960555,0.000513,0.999487,0.031919,0.968081,0.002722,0.997278,0.821357,0.178643,0.005688,0.994312,1,1
0.042134,0.957866,0.037483,0.962517,0.044669,0.955331,0.004156,0.995844,0.105253,0.894747,0.078103,0.921897,2,1
0.240026,0.759974,0.255183,0.744818,0.087127,0.912873,0.063663,0.936337,0.357825,0.642175,0.798113,0.201887,1,1
0.225723,0.774278,0.249295,0.750705,0.123532,0.876468,0.009586,0.990414,0.018276,0.981724,0.090324,0.909676,2,1
0.370358,0.629642,0.405956,0.594044,0.914832,0.085168,0.562771,0.437229,0.525026,0.474974,0.503959,0.496041,1,1
0.003676,0.996324,0.022719,0.977281,0.040092,0.959908,0.000372,0.999628,0.047848,0.952152,0.012843,0.987157,1,1
0.007124,0.992876,0.002523,0.997477,0.036809,0.963191,0.001896,0.998104,0.099643,0.900357,0.001208,0.998792,1,1
0.061127,0.938873,0.010964,0.989036,0.013657,0.986343,0.011443,0.988557,0.013674,0.986326,0.012689,0.987311,1,1
0.071176,0.928824,0.022082,0.977918,0.271102,0.728899,0.019354,0.980646,0.237199,0.762801,0.586616,0.413384,1,1
0.347874,0.652126,0.485075,0.514925,0.411546,0.588454,0.95097,0.04903,0.287672,0.712328,0.711841,0.28816,1,1
0.259817,0.740183,0.021317,0.978684,0.020383,0.979617,0.001066,0.998934,0.08658,0.91342,0.357783,0.642217,1,1
0.048286,0.951713,0.513322,0.486678,0.269229,0.730771,0.081605,0.918395,0.009623,0.990377,0.406842,0.593158,1,1
